financebench_id,mode,question_type,provider,model,temperature,template_alias,question,gold_answer,generated_answer,refusal_detected,refusal_confidence,llm_graded_score,llm_graded_facts_present,llm_graded_facts_missing,nem_match,nem_gold_num,nem_gen_num,nem_relative_error,nem_error_category,llm_binary_match,llm_binary_gold_num,llm_binary_gen_num,llm_binary_relative_error,llm_binary_error_category,token_f1,token_precision,token_recall,token_gold_count,token_gen_count,token_common_count
financebench_id_04209,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,"Using only the information within the balance sheet, how much total assets did Costco have at the en...",$59268.00,"$59,268 million",False,1.0,,,,True,59268.0,59268.0,0.0,exact_match,True,59268.0,59268.0,0.0,exact_match,,,,,,
financebench_id_05915,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is the FY2018 fixed asset turnover ratio for CVS Health? Fixed asset turnover ratio is defined ...,17.98,17.98,False,1.0,,,,True,17.98,17.98,0.0,exact_match,True,17.98,17.98,0.0,exact_match,,,,,,
financebench_id_04103,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is the FY2019 cash conversion cycle (CCC) for General Mills? CCC is defined as: DIO + DSO - DPO...,-3.7,-3.85,False,1.0,,,,True,-3.7,-3.85,4.054054054054052,within_tolerance,True,-3.7,-3.85,4.054054054054052,within_tolerance,,,,,,
financebench_id_03471,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,"By drawing conclusions from the information stated only in the statement of financial position, what...",0.68,0.68,False,1.0,,,,True,0.68,0.68,0.0,exact_match,True,0.68,0.68,0.0,exact_match,,,,,,
financebench_id_04854,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,"According to the information provided in the statement of cash flows, what is the FY2020 free cash f...",$3215.00,"$3,215.4 million",False,1.0,,,,True,3215.0,3215.4,0.01244167962675244,within_tolerance,True,3215.0,3215.4,0.01244167962675244,within_tolerance,,,,,,
financebench_id_10136,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,We want to calculate a financial metric. Please help us compute it by basing your answers off of the...,0.54,54%,False,1.0,,,,True,0.54,54.0,0.0,exact_match,False,0.54,54.0,9900.0,out_of_tolerance,,,,,,
financebench_id_10499,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is Kraft Heinz's FY2019 inventory turnover ratio? Inventory turnover ratio is defined as: (FY20...,6.25,6.25,False,1.0,,,,True,6.25,6.25,0.0,exact_match,True,6.25,6.25,0.0,exact_match,,,,,,
financebench_id_04412,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,We need to calculate a reasonable approximation (or exact number if possible) of a financial metric....,1.33,1.33,False,1.0,,,,True,1.33,1.33,0.0,exact_match,True,1.33,1.33,0.0,exact_match,,,,,,
financebench_id_03031,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is Lockheed Martin's FY2021 net working capital? Define net working capital as total current as...,$5818.00,"$5,818 million",False,1.0,,,,True,5818.0,5818.0,0.0,exact_match,True,5818.0,5818.0,0.0,exact_match,,,,,,
financebench_id_03718,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is Lockheed Martin's 2 year total revenue CAGR from FY2020 to FY2022 (in units of percents and ...,0.4%,0.4%,False,1.0,,,,True,0.4,0.4,0.0,exact_match,True,0.4,0.4,0.0,exact_match,,,,,,
financebench_id_04171,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,"Basing your judgments off of the balance sheet, what is the year end FY2018 amount of accounts payab...",$303.00,$302.578 million,False,1.0,,,,True,303.0,302.578,0.1392739273927477,within_tolerance,True,303.0,302.578,0.1392739273927477,within_tolerance,,,,,,
financebench_id_03849,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is the FY2018 - FY2020 3 year average of capex as a % of revenue for MGM Resorts? Answer in uni...,7.9%,7.8%,False,1.0,,,,True,7.9,7.8,1.2658227848101333,within_tolerance,True,7.9,7.8,1.2658227848101333,within_tolerance,,,,,,
financebench_id_04700,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is the FY2016 COGS for Microsoft? Please state answer in USD millions. Provide a response to th...,$32780.00,"$32,780 million",False,1.0,,,,True,32780.0,32780.0,0.0,exact_match,True,32780.0,32780.0,0.0,exact_match,,,,,,
financebench_id_04458,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,We want to calculate a financial metric. Please help us compute it by basing your answers off of the...,5.4%,55.8%,False,1.0,,,,False,5.4,55.8,933.3333333333333,out_of_tolerance,False,5.4,55.8,933.3333333333333,out_of_tolerance,,,,,,
financebench_id_03282,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is Netflix's year end FY2017 total current liabilities (in USD millions)? Base your judgments o...,$5466.00,"$5,466 million",False,1.0,,,,True,5466.0,5466.0,0.0,exact_match,True,5466.0,5466.0,0.0,exact_match,,,,,,
financebench_id_04302,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,We need to calculate a reasonable approximation (or exact number if possible) of a financial metric....,55.1%,55.1%,False,1.0,,,,True,55.1,55.1,0.0,exact_match,True,55.1,55.1,0.0,exact_match,,,,,,
financebench_id_03531,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,"According to the details clearly outlined within the balance sheet, how much total current assets di...",$16525.00,"$16,525 million",False,1.0,,,,True,16525.0,16525.0,0.0,exact_match,True,16525.0,16525.0,0.0,exact_match,,,,,,
financebench_id_04080,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,"When primarily referencing the income statement and the statement of financial position, what is the...",3.46,3.45,False,1.0,,,,True,3.46,3.45,0.28901734104045623,within_tolerance,True,3.46,3.45,0.28901734104045623,within_tolerance,,,,,,
financebench_id_04980,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is the FY2021 capital expenditure amount (in USD billions) for PepsiCo? Respond to the question...,$4.60,"$4,625 million",False,1.0,,,,False,4.6,4625.0,100443.47826086957,out_of_tolerance,False,4.6,4625.0,100443.47826086957,out_of_tolerance,,,,,,
financebench_id_03620,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is the FY2022 unadjusted EBITDA less capex for PepsiCo? Define unadjusted EBITDA as unadjusted ...,$9068.00,"$9,068 million",False,1.0,,,,True,9068.0,9068.0,0.0,exact_match,True,9068.0,9068.0,0.0,exact_match,,,,,,
financebench_id_04481,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is the FY2022 unadjusted EBITDA % margin for PepsiCo? Calculate unadjusted EBITDA using unadjus...,16.5%,16.5%,False,1.0,,,,True,16.5,16.5,0.0,exact_match,True,16.5,16.5,0.0,exact_match,,,,,,
financebench_id_06247,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is FY2018 days payable outstanding (DPO) for Walmart? DPO is defined as: 365 * (average account...,42.69,42.34,False,1.0,,,,True,42.69,42.34,0.8198641368001741,within_tolerance,True,42.69,42.34,0.8198641368001741,within_tolerance,,,,,,
financebench_id_04784,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,"Based on the information provided primarily in the statement of income, what is the FY2018 - FY2019 ...",0.2%,0.2%,False,1.0,,,,True,0.2,0.2,0.0,exact_match,True,0.2,0.2,0.0,exact_match,,,,,,
financebench_id_06741,rag,metrics-generated,openai,gpt-4o-mini,0.0,metrics_rag_basic_optimized,What is the FY2018 - FY2020 3 year average unadjusted EBITDA % margin for Walmart? Define unadjusted...,6.2%,6.2%,False,1.0,,,,True,6.2,6.2,0.0,exact_match,True,6.2,6.2,0.0,exact_match,,,,,,
